0;1;0
73.74154250709952;2;120
82.80845734392712;3;120
73.20259844089604;4;120
65.43855170156765;5;120
80.83286399439567;6;120
67.48317068804933;7;120
77.05953586322921;8;120
76.86442264044211;9;120
73.01797786765945;10;120
-182.06604036311643;11;33
67.71067490136672;12;120
82.66424356675624;13;120
77.8441489001269;14;120
115.11247522139716;15;120
81.74072898294983;16;120
85.60168907908367;17;120
-164.38605931311002;18;66
72.44243280335256;19;120
69.02006591716885;20;120
74.16026417705498;21;120
-181.0899344186356;22;35
139.1661244811103;23;120
64.03206418293777;24;120
139.0013618183037;25;120
85.11289173007945;26;120
-175.4238010804125;27;48
