# {"t_start": 1560238608.8260915, "env_id": "PickbotPickContinuousDoorHandle-v0"} 
r,l,t
-6.931141,4,84.770819
-8.967286,6,87.516064
-3.583163,1,88.067816
-3.558084,1,88.594581
-7.862021,5,90.914091
-3.23662,1,91.4755
-3.777374,1,92.014912
-5.942226,3,93.697089
-3.358689,1,94.23402
-5.952754,3,95.650052
-5.828559,3,97.317277
-4.754268,2,98.219311
-3.514133,1,98.763763
-3.16193,1,99.342601
-4.701531,2,100.396909
-4.798705,2,101.350348
-3.60117,1,101.883965
-5.830245,3,103.635841
-3.61735,1,104.151035
-4.955289,2,105.335028
-4.993706,2,106.423396
-3.359789,1,107.042102
-3.726153,1,107.587671
-3.728211,1,108.248333
-4.887683,2,109.188544
-3.584433,1,109.746864
-5.653033,3,111.154591
-3.604838,1,111.720167
-3.234478,1,112.257841
-4.864511,2,113.333997
-3.700604,1,113.872969
-3.673855,1,114.406254
-4.97877,2,115.653261
-3.441933,1,116.1972
-10.801176,8,119.529553
-3.795227,1,120.204992
-3.503333,1,120.81099
-5.928567,3,122.352367
-6.604535,4,123.961662
-3.687416,1,124.506751
-5.972626,3,126.35617
-3.752511,1,126.932304
-3.44923,1,127.544931
-4.889673,2,128.571061
-3.550901,1,129.108531
-5.802162,3,130.36035
-3.261266,1,130.937971
-3.194417,1,131.522853
-3.074091,1,132.295182
-5.663574,3,133.587734
-4.329463,2,134.769863
-3.753932,1,135.293954
-3.260271,1,135.85579
-4.852184,2,137.044068
-3.613664,1,137.578829
-3.718812,1,138.125763
-4.932175,2,139.092893
-3.238596,1,139.645446
-9.003575,6,142.492069
-3.464351,1,143.019657
-9.014499,6,145.918577
-5.667706,3,147.55523
-3.742241,1,148.101105
-5.9454,3,149.637798
-7.623032,5,152.340915
-3.275273,1,153.128457
-3.564712,1,153.693616
-7.820165,5,156.093696
-4.831498,2,157.183483
-4.879015,2,158.173376
-6.798304,4,160.242557
-8.946313,6,163.649536
-3.958979,1,164.511067
-10.941791,8,168.256305
-6.493904,4,170.464847
-5.655053,3,171.978339
-3.423603,1,172.550437
-3.646961,1,173.185174
-5.810061,3,174.51836
-3.461961,1,175.086289
-4.891493,2,175.932496
-4.510763,2,177.162498
-5.979958,3,178.883412
-3.137032,1,179.437259
-3.179164,1,179.978153
-3.405792,1,180.519199
-4.414236,2,181.580959
-6.784531,4,183.430669
-4.648273,2,184.214816
-9.300021,7,187.551295
-5.903454,3,189.053368
-3.67143,1,189.583104
-9.977701,7,193.027834
-3.503101,1,193.552707
-3.168357,1,194.131063
-3.672019,1,194.662157
-3.476592,1,195.200295
-3.532704,1,195.747234
-3.825994,1,196.50479
-3.63128,1,197.033717
-3.300849,1,197.584
-8.518336,6,200.666245
-4.833463,2,201.627906
-7.979551,5,204.017162
-3.818139,1,204.562397
-4.691307,2,205.487506
-9.960325,7,208.871895
-3.485571,1,209.416914
-4.879761,2,210.581487
-8.722991,6,213.555908
-16.921179,14,220.161467
-9.881304,7,223.024743
-5.002729,2,223.944496
-3.610856,1,224.474938
-5.800652,3,225.734161
-4.782465,2,226.56227
-3.502478,1,227.093158
-3.805608,1,227.738809
-3.809844,1,228.290411
-3.439349,1,228.823388
-3.592905,1,229.39357
-5.780047,3,230.7169
-4.791761,2,231.535041
-7.74103,5,233.606748
-7.711208,5,236.091288
-6.3797,4,238.144369
-3.407417,1,238.673775
-4.846759,2,239.74796
-3.666382,1,240.270112
-3.765349,1,240.808912
-3.396069,1,241.349211
-3.731207,1,242.005907
-3.775243,1,242.551168
-3.388659,1,243.108018
-3.811426,1,243.779927
-6.758458,4,245.911346
-3.698133,1,246.450542
-7.385099,5,249.008214
-3.554874,1,249.555858
-4.886692,2,250.71508
-7.426857,5,253.010932
-5.925261,3,254.416646
-4.933992,2,255.512464
-3.276124,1,256.332139
-3.559723,1,256.870254
-7.727608,5,259.557161
-3.490475,1,260.163262
-4.806796,2,261.163004
-4.664997,2,262.127883
-4.919958,2,263.126216
-3.817093,1,264.018206
-3.436616,1,264.544689
-3.533679,1,265.157395
-4.885597,2,266.355988
-3.659345,1,266.890815
-4.76126,2,267.901076
-4.600109,2,268.911052
-3.554401,1,269.44929
-3.596259,1,270.001231
-3.519722,1,270.55074
-5.894943,3,272.195099
-6.331802,4,274.028936
-4.877364,2,275.168195
-3.807809,1,275.748192
-3.682496,1,276.467587
-3.701719,1,277.134069
-3.57516,1,277.68577
-3.461122,1,278.218012
-3.479903,1,278.75278
-8.794682,6,282.748213
-4.911647,2,284.018717
-4.970367,2,285.029161
-16.784051,14,292.34422
-3.797646,1,292.999975
-3.301423,1,293.723058
-3.441095,1,294.255603
-4.427602,2,295.119482
-3.099995,1,295.702756
-3.678215,1,296.238546
-4.867561,2,297.473517
-3.191338,1,298.017829
-3.898968,1,298.78745
-3.640982,1,299.329532
-3.470353,1,299.869127
-3.915969,1,300.619279
-13.288191,11,305.688136
-3.636549,1,306.218766
-4.88738,2,307.305285
-13.607657,11,312.602968
-4.807772,2,313.578357
-3.51447,1,314.109492
-3.92638,1,314.755477
-6.701501,4,316.670593
-3.784163,1,317.223684
-3.389221,1,317.814191
-3.765855,1,318.351458
-3.794772,1,318.963313
-4.994725,2,320.047009
-3.715159,1,320.589552
-5.828884,3,322.075171
-3.629854,1,322.615928
-3.993704,2,324.098187
-3.528399,1,324.764468
-3.80798,1,325.39524
-3.010357,1,326.022838
-12.900543,10,330.740844
-3.373714,1,331.373121
-4.669751,2,332.399121
-6.485464,4,334.500742
-3.508543,1,335.034072
-3.464593,1,335.577124
-5.973617,3,337.517109
-4.85431,2,338.664331
-3.912931,1,339.415084
-4.820356,2,340.305487
-4.810656,2,341.396914
-3.03149,1,341.952758
-3.395179,1,342.481499
-3.590521,1,343.034604
-3.443967,1,343.567566
-4.992345,2,344.743476
-4.948303,2,346.034531
-3.737052,1,346.565727
-3.526042,1,347.123825
-3.660547,1,347.653915
-3.901277,1,348.455013
-3.55648,1,348.997228
-3.737426,1,349.548251
-6.639127,4,351.481832
-4.862635,2,352.352161
-4.812051,2,353.255489
-6.614176,4,355.263141
-4.859432,2,356.506104
-5.785076,3,357.743851
-3.551531,1,358.278466
-4.556581,2,359.126334
-3.941707,1,359.874518
-6.787161,4,361.764328
-3.328898,1,362.315303
-3.901427,1,363.205056
-5.729873,3,364.946914
-5.001065,2,366.141644
-3.537254,1,366.666675
-3.752326,1,367.231273
-5.702218,3,368.875695
-3.289338,1,369.492244
-4.748339,2,370.542418
-3.719856,1,371.068358
-8.885884,6,374.120592
-3.711078,1,374.900502
-3.629641,1,375.450984
-4.763731,2,376.398624
-3.361599,1,376.979541
-3.670557,1,377.528321
-3.944218,1,378.299478
-3.664537,1,379.006234
-7.560645,5,381.566447
-3.571365,1,382.112059
-3.504698,1,382.667977
-5.997498,3,384.355911
-3.966437,1,385.221293
-3.452737,1,385.76775
-3.731596,1,386.299824
-4.944877,2,387.494584
-4.895689,2,388.461581
-3.667398,1,389.03361
-9.951137,7,392.584373
-5.609813,3,394.033756
-6.706321,4,396.211678
-3.739899,1,396.78603
-3.190628,1,397.349786
-4.653423,2,398.315472
-3.480687,1,398.866643
-4.98577,2,400.159704
-3.666694,1,400.785217
-3.770167,1,401.327651
-4.773786,2,402.35993
-3.861517,2,403.178292
-5.989604,3,404.347342
-4.702727,2,405.366124
-3.933068,1,406.126727
-3.293333,1,406.764346
-3.579156,1,407.31462
-3.744174,1,407.887286
-3.612829,1,408.447661
-3.15888,1,409.020499
-3.943411,1,409.90433
-3.723492,1,410.450721
-7.964393,5,412.800049
-3.420342,1,413.328711
-3.793725,1,413.989905
-3.578457,1,414.621951
-3.670996,1,415.166393
-3.680347,1,415.726785
-5.578422,3,417.295962
-3.889478,1,417.940814
-4.978813,2,418.983829
-4.865709,2,419.837839
-4.665633,2,420.663286
-3.572945,1,421.200888
-3.845385,1,421.947241
-3.453268,1,422.585989
-3.541279,1,423.123456
-3.772028,1,423.657497
-4.793232,2,424.844175
-3.157361,1,425.382188
-4.991674,2,426.394658
-3.495931,1,426.954575
-3.945985,1,427.696235
-6.693252,4,429.778052
-8.985194,6,433.080651
-2.979698,1,433.659072
-3.496913,1,434.195161
-3.10465,1,434.765392
-9.690968,7,438.345757
-4.687909,2,439.241144
-6.61896,4,441.653887
-3.861477,1,442.428205
-3.458797,1,442.990289
-4.919604,2,444.207186
-3.949069,1,444.96367
-4.946007,2,445.997072
-3.572903,1,446.527093
-5.784648,3,448.16613
-4.524696,2,449.198545
-5.452323,3,450.546733
-3.567201,1,451.284323
-6.783882,4,453.455645
-8.951081,6,456.491464
-4.953486,2,457.772463
-3.684118,1,458.338978
-3.482025,1,458.897448
-3.561264,1,459.43706
-4.767978,2,460.298248
-4.987775,2,461.648054
-8.836387,6,464.429796
-3.556162,1,464.967512
-3.185886,1,465.487641
-4.951044,2,466.697075
-3.685311,1,467.232615
-3.200901,1,467.77817
-4.818119,2,468.697754
-2.966852,1,469.255155
-3.580425,1,469.812279
-4.895714,2,470.962245
-3.502849,1,471.603299
-4.855333,2,472.868314
-3.495944,1,473.464569
-3.311208,1,474.036879
-3.860694,2,474.97718
-4.935394,2,476.111941
-3.873224,1,476.821023
-12.844828,10,481.918947
-3.375749,1,482.468598
-3.627357,1,483.0164
-4.503615,2,483.933218
-3.788159,1,484.566093
-3.640466,1,485.090883
-3.455215,1,485.638216
-3.69737,1,486.208501
-5.927912,3,487.659458
-4.968625,2,488.567405
-3.659483,1,489.089437
-3.525795,1,489.643684
-3.622218,1,490.188193
-3.477438,1,490.727414
-3.534056,1,491.264166
-3.425756,1,491.808495
-3.914475,1,492.707025
-4.684057,2,493.722305
-13.558666,11,498.746249
-4.718775,2,499.588717
-3.795883,1,500.222422
-3.821486,1,500.800654
-5.633128,3,502.46066
-3.70299,1,503.001656
-7.631375,5,505.328779
-4.942864,2,506.286246
-4.895383,2,507.269377
-3.101279,1,507.908731
-6.863146,4,509.467754
-3.66234,1,509.989005
-4.265684,2,511.033921
-3.71789,1,511.576211
-3.503885,1,512.098576
-3.826338,1,512.679549
-3.61548,1,513.297745
-3.421585,1,513.924935
-4.625939,2,514.942381
-9.944569,7,518.843127
-5.897512,3,520.369946
-7.4686,5,522.830519
-3.944627,1,523.491689
-8.946166,7,526.612991
-3.115698,1,527.163911
-3.888166,1,527.908137
-3.557585,1,528.468974
-5.761938,3,530.256181
-5.989604,3,531.714863
-5.64779,3,532.966265
-5.976531,3,534.868747
-4.850459,2,535.858103
-8.968173,6,538.955281
-3.063437,1,539.498761
-7.914311,5,542.597049
-3.647634,1,543.135923
-8.506366,6,545.82034
-3.580797,1,546.354312
-5.7601,3,547.763359
-3.712653,1,548.298053
-3.396189,1,548.826122
-4.943412,2,549.930232
-3.793438,1,550.493549
-3.589949,1,551.066207
-4.708274,2,552.088387
-3.750971,1,552.887408
-3.420235,1,553.619217
-12.840056,10,558.758341
-3.437479,1,559.311114
-4.740829,2,560.352369
-3.818571,1,560.928088
-3.656969,1,561.483232
-3.774082,1,562.221687
-8.681232,6,564.608444
-3.901972,1,565.396625
-4.769332,2,566.310638
-5.785476,3,567.873328
-4.638879,2,569.234651
-6.512448,4,571.157715
-4.756299,2,572.16768
-3.59629,1,572.733681
-3.07239,1,573.277276
-5.734422,3,574.595073
-6.976612,4,576.923976
-3.56266,1,577.67244
-3.766647,1,578.228197
-4.885857,2,579.502785
-3.328157,1,580.331761
-4.849062,2,581.462091
-4.965554,2,582.651772
-3.670993,1,583.201733
-11.856513,9,587.506345
-5.948072,3,589.186844
-4.662386,2,590.051472
-4.814462,2,590.869238
-5.987641,3,592.477828
-3.351225,1,593.004649
-4.918365,2,594.134403
-3.24831,1,594.698772
-3.444231,1,595.275122
-4.730806,2,596.341287
-9.611483,7,599.516453
-4.970004,2,600.659987
-7.866805,5,603.2003
-4.538524,2,604.493611
-7.963868,5,606.537829
-4.978918,2,607.637978
-5.555578,3,609.079726
-14.799647,12,614.589286
-3.505485,1,615.14448
-3.313776,1,615.713153
-3.071274,1,616.327177
-3.677651,1,616.868602
-4.691969,2,618.198931
-4.937804,2,619.485061
-3.771253,1,620.043353
-9.914236,7,623.912992
-7.66787,5,626.158554
-5.858996,3,627.483797
-3.542664,1,628.033228
-3.743781,1,628.594296
-3.534428,1,629.139587
-3.372814,1,629.67285
-5.914299,3,631.314453
-4.192345,2,632.335438
-5.839073,3,633.883369
-3.466089,1,634.513255
-5.002021,2,635.642403
-3.466927,1,636.17674
-3.704602,1,636.904366
-3.734764,1,637.619728
-5.730634,3,639.108564
-4.638685,2,640.17818
-3.309021,1,640.713252
-4.954723,2,641.880301
-7.969384,5,644.33677
-3.4722,1,644.988613
-4.943469,2,646.128838
-4.862288,2,647.207069
-3.80292,1,647.793061
-6.775361,4,649.710256
-4.717087,2,650.757591
-3.593846,1,651.341289
-5.821425,3,652.731213
-4.915668,2,653.673134
-3.475305,1,654.230884
-4.929334,2,655.196749
-3.967818,1,655.950116
-3.482959,1,656.485824
-3.673477,1,657.027944
-3.676295,2,657.874354
-3.854217,1,658.63702
-3.714094,1,659.180473
-5.94084,3,660.688846
-3.025402,1,661.257399
-3.159832,1,663.645027
-4.537145,2,664.608269
-4.958115,2,665.836104
-7.279941,5,668.262117
-3.552599,1,669.062832
-4.850397,2,670.267063
-4.91703,2,671.346267
-5.906087,3,672.980184
-3.735916,1,673.513706
-9.859627,7,677.118913
-5.876184,3,678.533893
-3.328902,1,679.067865
-4.952207,2,680.117561
-7.0029,4,682.393256
-3.503758,1,682.94021
-6.355096,4,684.958242
-4.936554,2,686.186965
-4.431258,2,687.197133
-3.443107,1,687.748786
-3.589264,1,688.538216
-3.481681,1,689.276243
-3.512853,1,689.831211
-3.383154,1,690.380313
-3.401661,1,691.005062
-3.709071,1,691.555526
-3.240184,1,692.164544
-4.934414,2,693.011066
-4.973209,2,694.299278
-6.995313,4,696.414711
-3.819908,1,697.352179
-5.729094,3,698.620021
-7.715222,5,700.868592
-3.263643,1,701.402225
-3.431818,1,702.122862
-4.923315,2,703.356686
-3.681922,1,703.889893
-10.820559,8,707.617137
-4.785984,2,708.60439
-4.378171,2,709.54882
-3.843352,1,710.281889
-3.577521,1,710.970898
-3.806364,1,711.635175
-3.582112,1,712.303368
-3.542267,1,712.838327
-3.694798,1,713.466776
-3.774799,1,714.017717
-4.91921,2,714.995631
-5.845407,3,716.870121
-3.441524,1,717.409987
-3.404542,1,717.956235
-3.488177,1,718.483706
-3.461747,1,719.022185
-8.353958,6,721.4949
-4.675068,2,722.517
-3.454453,1,723.059089
-5.792474,3,724.68621
-4.865732,2,725.890024
-4.971448,2,726.994922
-3.469813,1,727.61079
-3.485825,1,728.131273
-3.555051,1,728.705627
-3.451261,1,729.236853
-3.700126,1,729.77479
-3.441619,1,730.339393
-3.201605,1,730.906597
-3.19258,1,731.477421
-3.639413,1,732.010173
-3.945747,1,732.770156
-3.474449,1,733.299611
-4.660219,2,734.339692
-3.542543,1,734.898662
-7.678835,5,737.250772
-3.8327,1,737.877585
-3.910975,1,738.723338
-3.626421,1,739.395051
-3.446099,1,739.948156
-4.908683,2,740.971824
-2.885292,1,741.522317
-3.284503,1,742.051445
-5.605267,3,743.550681
-3.403557,1,744.079639
-3.713017,1,744.70555
-5.827091,3,746.354923
-3.321577,1,746.915874
-4.894499,2,748.040798
-3.395746,1,748.591017
-4.344211,2,749.492416
-3.503295,1,750.045429
-3.341492,1,750.577779
-3.665296,1,751.249752
-4.357129,2,752.511422
-4.936989,2,753.639933
-6.617252,4,755.63962
-4.870347,2,756.747902
-4.856761,2,757.801023
-3.370463,1,758.40924
-4.823526,2,759.332693
-4.953509,2,760.141519
-3.392942,1,760.673787
-3.710627,1,761.211233
-4.893961,2,762.486809
-5.92676,3,763.992193
-3.758593,1,764.536001
-6.531069,4,766.7804
-3.250551,1,767.335299
-3.813558,1,767.966869
-3.674872,1,768.519988
-3.796456,1,769.174447
-3.873265,1,769.833876
-5.902895,3,771.323375
-6.914292,4,773.047929
-6.749291,4,775.096616
-3.559494,1,775.644397
-5.939516,3,776.961593
-5.816678,3,778.700621
-3.542131,1,779.233723
-3.43325,1,779.776041
-3.735782,1,780.321413
-3.63096,1,780.856782
-3.475571,1,781.402955
-5.90946,3,782.729079
-3.899345,1,783.628742
-3.244968,1,784.231482
-8.885913,6,787.024785
-3.835878,1,787.649125
-3.532127,1,788.178936
-5.975046,3,789.495796
-3.367268,1,790.046769
-3.771733,1,790.604648
-3.698793,1,791.13902
-3.731853,1,791.920648
-3.690876,1,792.468684
-3.598385,1,793.089185
-3.489413,1,793.622396
-7.753732,5,795.968817
-8.468751,6,798.814613
-6.942226,4,800.914432
-3.749168,1,801.469526
-6.806545,4,803.52196
-3.772646,1,804.060335
-4.802894,2,804.932366
-5.736488,3,806.883771
-7.666497,5,809.12614
-4.690675,2,810.258788
-7.672597,5,812.486274
-4.52398,2,813.444548
-3.151421,1,814.009266
-3.466455,1,814.52615
-3.722058,1,815.057131
-3.45356,1,815.605906
-4.31181,2,816.380169
-4.888445,2,817.276515
-6.731895,4,819.267404
-5.271595,3,820.854728
-3.240987,1,821.424252
-6.446509,4,823.998017
-4.780409,2,824.850882
-3.511702,1,825.388378
-5.161816,3,826.495291
-4.83413,2,827.660175
-3.471496,1,828.204021
-3.066814,1,828.770633
-3.603801,1,829.380462
-3.687699,1,829.941952
-3.360487,1,830.477814
-3.608435,1,831.096257
-4.773195,2,832.141104
-3.367131,1,832.681024
-3.498333,1,833.236755
-6.905976,4,835.306617
-3.593336,1,836.08339
-2.946806,1,836.640694
-10.683192,8,840.941255
-3.678572,1,841.475541
-5.841121,3,843.050434
-3.401377,1,843.600251
-3.624256,1,844.139051
-5.796195,3,845.712084
-3.444339,2,849.189971
-3.472745,1,849.757261
-5.990307,3,851.043095
-5.901047,3,852.360747
-3.229282,1,853.047117
-5.974763,3,854.727472
-3.711309,1,855.248328
-3.624587,1,855.798441
-6.757435,4,858.120792
-3.567791,1,858.663317
-3.630446,1,859.2895
-5.726567,3,860.824238
-3.518963,1,861.376991
-4.939173,2,862.304516
-3.396658,1,862.874851
-3.633586,1,863.41301
-4.808603,2,864.596771
-3.465857,1,865.127595
-3.791568,1,865.810312
-3.642905,1,866.352613
-3.491922,1,866.888235
-3.945273,1,867.614969
-3.444539,1,868.186467
-6.686963,4,870.302521
-3.202052,1,870.854107
-3.336335,1,871.512435
-14.442198,12,877.24908
-7.978266,5,880.004643
-4.944664,2,881.296149
-2.983745,1,881.958747
-7.956977,5,884.154464
-3.503528,1,884.756939
-3.472391,1,885.396302
-4.900308,2,886.266683
-5.619846,3,887.734949
-3.428649,1,888.281319
-4.974094,2,889.549039
-4.898539,2,890.631089
-3.933217,1,891.534554
-3.444477,1,892.063242
-3.748188,1,892.604357
-3.929688,1,893.292757
-4.89846,2,894.254394
-3.038715,1,894.805052
-3.648092,1,895.347946
-3.479754,1,895.884821
-3.696411,1,896.550955
-3.546973,1,897.294569
-4.543498,2,898.205379
-3.485182,1,898.733016
-6.920405,4,900.704995
-4.898862,2,901.779677
-8.808596,6,904.619046
-3.686023,1,905.27154
-4.521115,2,906.127308
-3.393006,1,906.766249
-3.764729,1,907.458312
-7.877675,5,909.52094
-6.293306,4,911.349899
-4.869753,2,912.43837
-5.686526,3,913.565676
-3.668967,1,914.107023
-7.95936,5,916.459573
-3.674795,1,917.026662
-3.607041,1,917.587478
-4.67352,2,918.656537
-3.973469,1,919.615315
-5.610485,3,920.874086
-5.830745,3,922.400764
-3.604392,1,922.963278
-3.654396,1,923.769181
-3.67777,1,924.314806
-3.95015,1,925.058621
-3.725176,1,925.731689
-3.816023,1,926.296324
-3.345815,1,926.848942
-7.635902,5,929.530555
-3.781341,1,930.137676
-9.84925,7,933.342136
-4.75982,2,934.45452
-4.836054,2,935.616862
-15.983987,13,941.601468
-8.478571,6,944.593574
-3.801887,2,947.396368
-3.3783,1,947.921176
-3.526392,1,948.458989
-3.815673,1,949.011292
-6.833914,4,950.984818
-3.596626,1,951.526739
-3.551016,1,952.056322
-3.490715,1,952.579994
-4.881841,2,953.540351
-3.274301,1,954.100377
-3.751363,1,954.723372
-3.44403,1,955.268516
-9.945601,7,958.309927
-3.795011,1,958.861796
-2.953818,1,959.414598
-4.610397,2,960.265555
-3.592531,1,960.837081
-3.799954,1,961.414047
-7.921979,5,963.871268
-5.938709,3,965.365987
-5.986536,3,966.813518
-4.844262,2,967.906153
-3.355731,1,968.440915
-3.784633,1,969.166862
-3.489754,1,969.708075
-3.64501,1,970.260616
-3.760594,1,971.115263
-4.965906,2,972.20892
-3.10757,1,972.747948
-3.556563,1,973.351075
-8.960859,6,976.547423
-3.944457,1,977.26501
-6.861814,4,978.734767
-3.6753,1,979.291848
-3.667462,1,979.859174
-4.900528,2,981.052404
-4.957582,2,982.25388
-5.585106,3,983.712362
-4.976346,2,984.711793
-15.912504,13,990.735289
-3.535534,1,991.267564
-4.870811,2,992.267877
-3.405475,1,992.92951
-4.555818,2,993.78253
-5.996099,3,995.134443
-4.791585,2,996.183368
-3.176639,1,996.740852
-3.153546,1,997.337874
-7.988004,5,999.827126
-3.624061,1,1000.367846
-3.241526,1,1000.941918
-3.408951,1,1001.509606
-3.685769,1,1002.068643
-3.735649,1,1002.608838
-4.677548,2,1003.650686
-4.556325,2,1004.473693
-3.940611,1,1005.230829
-4.814539,2,1006.36177
-3.502358,1,1006.922652
-4.970459,2,1008.393905
-4.650626,2,1009.474447
-3.73494,1,1010.025148
-8.97394,6,1013.019149
-3.489795,1,1013.583215
-3.703003,1,1014.141647
-3.670822,1,1014.825261
-3.383166,1,1015.364847
-5.968697,3,1016.951249
-4.664604,2,1017.862401
-3.209303,1,1018.406642
-3.460777,1,1019.027979
-3.363042,1,1019.57906
-3.621138,1,1020.279368
-3.155095,1,1020.822411
-3.404847,1,1021.430816
-4.910073,2,1022.591247
-4.786032,2,1023.591515
-3.916349,1,1024.361992
-3.328915,1,1025.017229
-3.626696,1,1025.555407
-5.968628,3,1026.968404
-3.742014,1,1027.524548
-3.17342,1,1028.061134
-3.265405,1,1028.711438
-3.862606,1,1029.497669
-4.931811,2,1030.460286
-4.772536,2,1031.416794
-4.748976,2,1032.35996
-5.782851,3,1033.558994
-3.420898,1,1034.101835
-3.957066,1,1035.004821
-3.151729,1,1035.544053
-5.001334,2,1036.748702
-4.817773,2,1037.761751
-4.964774,2,1038.741509
-4.908455,2,1039.826485
-3.583244,1,1040.370552
-5.966736,3,1041.57815
-3.946046,1,1042.42911
-6.995715,4,1044.551715
-6.828478,4,1046.615709
-3.620417,1,1047.166395
-7.947892,5,1049.876813
-3.773374,1,1050.402647
-7.967261,5,1053.214323
-9.648073,7,1056.931176
-4.497735,2,1057.813602
-6.470257,4,1060.059868
-5.959112,3,1061.764672
-5.929899,3,1063.283174
-3.389737,1,1063.820153
-3.371709,1,1064.364995
-3.53281,1,1064.937585
-3.546514,1,1065.468457
-3.799048,1,1066.235423
-3.177696,1,1066.811824
-3.317793,1,1067.361179
-3.850459,1,1068.258608
-3.94931,1,1069.00954
-3.950234,1,1069.878945
-3.470725,1,1070.432867
-6.99611,4,1072.216175
-2.984486,1,1072.795456
-3.514846,1,1073.341559
-3.506609,1,1073.90055
-3.68177,1,1074.479241
-3.658019,1,1075.235529
-3.568978,1,1075.814917
-3.725995,1,1076.508336
-3.958998,1,1077.369583
-3.531584,1,1077.924921
-5.842563,3,1079.263137
-4.728653,2,1080.345863
-5.911326,3,1081.803465
-4.774258,2,1082.83483
-3.56321,1,1083.432097
-4.930387,2,1084.421987
-3.61499,1,1084.980439
-4.665704,2,1086.022451
-3.966189,1,1086.879206
-3.734439,1,1087.440311
-4.68288,2,1088.379577
-3.37624,1,1089.278775
-3.71995,1,1089.921247
-6.754579,4,1092.141864
-4.825735,2,1093.3574
-5.495794,3,1094.970594
-3.793056,1,1095.547853
-3.579147,1,1096.089979
-3.429289,1,1096.626436
-3.518546,1,1097.175674
-3.3327,1,1097.718064
-5.81241,3,1099.398557
-4.902087,2,1100.273424
-3.893807,1,1100.929155
-4.646391,2,1101.946727
-3.64513,1,1102.515861
-3.423031,1,1103.061743
-4.95432,2,1104.287868
-3.080512,1,1104.840299
-3.049534,1,1105.452009
-3.310841,1,1106.054498
-6.888685,4,1107.980031
-2.967783,1,1108.540072
-3.541681,1,1109.090578
-3.930922,1,1109.931698
-3.405991,1,1110.464514
-4.900784,2,1111.52196
-3.561541,1,1112.07184
-3.741394,1,1112.603821
-3.591702,1,1113.165936
-6.854088,4,1115.250742
-4.846677,2,1116.10681
-6.994794,4,1118.171258
-4.971578,2,1119.165572
-4.657689,2,1119.986572
-4.887856,2,1121.215711
-4.967829,2,1122.284765
-3.475574,1,1122.836086
-3.817761,1,1123.471551
-5.326951,3,1124.948238
-3.585108,1,1125.522206
-3.243313,1,1126.108733
-4.89449,2,1127.103337
-3.519506,1,1127.63597
-6.657859,4,1129.492238
-3.635028,1,1130.01945
-4.771571,2,1130.924971
-3.489325,1,1131.468176
-3.964319,1,1132.314803
-3.728925,1,1133.059367
-3.556282,1,1133.617913
-3.193185,1,1134.176188
-5.931219,3,1135.700259
-3.509795,1,1136.389218
-4.908371,2,1137.459751
-4.896967,2,1138.420706
-3.696684,1,1139.078249
-4.412913,2,1140.169293
-4.857345,2,1141.110619
-3.374523,1,1141.659408
-3.443175,1,1142.208422
-3.934155,1,1142.961124
-3.948557,1,1143.705101
-3.803264,1,1144.334299
-3.544122,1,1144.862489
-4.914348,2,1146.038287
-6.617732,4,1148.119153
-3.568518,1,1148.673205
-3.387924,1,1149.300956
-5.628374,3,1150.65747
-4.943915,2,1151.70903
-3.501971,1,1152.251636
