-196.73458224004466;1;15
-148.2017315996969;2;7
-148.57130586827714;3;7
-193.03658435515752;4;14
-148.08288409947144;5;7
-143.8405829149368;6;25
-197.18455296863442;7;10
-148.23778087799357;8;5
-141.84832889817497;9;23
-148.38513768368568;10;5
-186.58756637271492;11;23
-147.84251292768147;12;9
-147.7585466536102;13;16
-148.72246096856907;14;6
-147.69247345784584;15;15
-193.18745159389204;16;15
-148.68551697583248;17;4
-148.60307180577973;18;4
-148.72710001878582;19;5
-197.1951111839288;20;11
-148.28804932119064;21;10
-197.5568491046314;22;12
-195.63050721842043;23;14
-148.52006459815945;24;6
-195.4143260417648;25;12
-148.3384130495955;26;5
-146.3628965067866;27;14
-148.51474610642134;28;5
-148.61936926797657;29;5
-148.71179081794818;30;6
-147.24060304003999;31;14
-195.55362552864145;32;11
-196.60747527260668;33;9
-196.8387595815754;34;12
-141.80713273756913;35;18
-147.21425527523985;36;8
-148.45969936835374;37;6
-196.46414875040233;38;11
-148.54167900961622;39;6
-148.4093141305952;40;6
-143.11481181612828;41;13
-198.0117155611938;42;10
-148.3270633448509;43;6
-196.910747278079;44;13
-148.42949456151285;45;6
-148.69664362969846;46;4
-148.8144260332418;47;4
-147.26129638434298;48;22
-144.28979185451817;49;29
-147.44195068599393;50;16
-145.8905417180982;51;13
-145.8129884704828;52;14
-197.6603580987741;53;9
-194.46597215230105;54;12
-194.89018092062307;55;17
-197.54198030584564;56;13
-145.7323344188423;57;19
-197.04805628815186;58;9
-145.42007805604865;59;15
-148.33153198008696;60;6
-146.29228652111766;61;14
-147.61543532252745;62;16
-198.0928751238362;63;8
-148.65835353993754;64;4
-196.6140878839929;65;13
-197.374633214952;66;8
-148.77200326832298;67;5
-197.11511774135212;68;10
-147.57025953696692;69;14
-138.60547070885622;70;20
-148.7028393130753;71;5
-174.86238905962446;72;10
-147.78636869527284;73;16
-197.02466019237124;74;10
-148.44097231236645;75;5
-145.29994652808656;76;17
-148.3031714812973;77;5
-146.54628261798774;78;18
-144.74134984750714;79;17
-196.70834552011127;80;13
-148.76031316918647;81;5
-196.38570084460136;82;11
-148.2890333238744;83;5
-147.72449524048739;84;14
-148.566387692605;85;6
-146.24574235777425;86;17
-148.49583061676248;87;6
-196.37274119264512;88;11
-148.78536722437292;89;6
-147.71301841015594;90;11
-148.29894828444006;91;6
-148.2797643074054;92;6
-197.6311111620626;93;14
-148.2427722733941;94;17
-142.20234197511977;95;19
-148.15893598143595;96;18
-144.9250302695885;97;20
-147.35240077171716;98;15
-146.74050292923266;99;16
-197.51355883680725;100;8
-196.26790834003475;101;9
-197.26059609132818;102;14
-148.64072149094602;103;6
-143.63529532131196;104;15
