# {"t_start": 1557127026.0986133, "env_id": "PickbotReachContinuous-v1"} 
r,l,t
-199.127048,22,67.123586
-198.69114,29,131.404237
-200.355161,80,302.358292
-199.748871,16,339.43784
-201.301098,31,406.169843
-199.955388,4,418.582896
-199.931712,4,430.860887
-200.20242,13,461.228123
