entloss,entropy,eplenmean,eprewmean,eprewsem,epsofar,epthisiter,ev_tdlam_before,meankl,optimgain,surrgain,timelapsed,timestepsofar
0.0,7.0569987,1.0,-3.4283624,0.19197944,35700,1003,0.026881098747253418,0.00047292875,0.012427648,0.012427648,24544.40632557869,44032
0.0,7.0148463,1.0,-3.4319568,0.20929468,36701,1001,0.0642174482345581,0.0010522432,0.025428848,0.025428848,25123.789684057236,45056
0.0,6.971291,1.025,-3.395567,0.33451104,37703,1002,0.03474557399749756,0.0010067002,0.02212653,0.02212653,25699.99504327774,46080
0.0,6.9534945,1.025,-3.5334187,0.30926895,38715,1012,0.02720808982849121,0.0012692942,0.013503772,0.013503772,26278.99658346176,47104
0.0,6.933308,1.025,-3.4555612,0.24603347,39723,1008,0.03542172908782959,0.0005719667,0.0114691965,0.0114691965,26867.89925122261,48128
0.0,6.8939476,1.0,-3.4632945,0.22129859,40736,1013,0.02706325054168701,0.0014242099,0.021272004,0.021272004,27441.94329214096,49152
0.0,6.8477864,1.0,-3.3998578,0.21948023,41743,1007,0.06009495258331299,0.0010300823,0.026367586,0.026367586,28021.28442144394,50176
0.0,6.8401146,1.0,-3.4194465,0.23529947,42757,1014,0.022991538047790527,0.0004610985,0.0060794232,0.0060794232,28601.0721886158,51200
0.0,6.8199153,1.0,-3.3664017,0.23388352,43763,1006,0.053866803646087646,0.00047777797,0.013436644,0.013436644,29180.63414335251,52224
0.0,6.8117228,1.0,-3.4165618,0.20692417,44775,1012,0.02664482593536377,0.0004724277,0.005512537,0.005512537,29764.07229232788,53248
0.0,6.7711487,1.025,-3.417128,0.23805456,45790,1015,0.012412786483764648,0.0010105261,0.025361553,0.025361553,30343.614852666855,54272
0.0,6.731187,1.025,-3.3862152,0.31937256,46801,1011,0.044520020484924316,0.0011429142,0.025110785,0.025110785,30918.55946803093,55296
0.0,6.7153783,1.025,-3.4730384,0.31052136,47812,1011,0.055815160274505615,0.0008938225,0.01163483,0.01163483,31498.445913791656,56320
0.0,6.670212,1.0,-3.4492214,0.22321974,48824,1012,0.025800585746765137,0.0010184811,0.025369259,0.025369259,32076.917906999588,57344
0.0,6.622231,1.0,-3.3558114,0.2336809,49836,1012,0.027039766311645508,0.0010003026,0.026154825,0.026154825,32655.98730325699,58368
0.0,6.615933,1.0,-3.3806908,0.20830558,50850,1014,0.004240274429321289,0.0009329378,0.0054236217,0.0054236217,33238.829946517944,59392
0.0,6.57145,1.0,-3.37057,0.23031893,51865,1015,0.021525263786315918,0.0013237982,0.02394583,0.02394583,33821.98623418808,60416
0.0,6.549958,1.05,-3.45571,0.3476177,52875,1010,0.03128939867019653,0.00037364685,0.013665048,0.013665048,34398.23925805092,61440
0.0,6.5479116,1.0,-3.4093928,0.16853401,53884,1009,0.049681007862091064,0.0007068096,0.005141315,0.005141315,34979.5665678978,62464
0.0,6.503491,1.0,-3.379313,0.24321374,54897,1013,0.02086353302001953,0.0010049442,0.027131325,0.027131325,35560.31281685829,63488
0.0,6.4800215,1.0,-3.3695843,0.2251919,55914,1017,0.02028048038482666,0.00039153884,0.013103635,0.013103635,36140.75785636902,64512
0.0,6.437156,1.025,-3.390232,0.31218544,56933,1019,0.014199137687683105,0.0010125516,0.026122313,0.026122313,36718.687168598175,65536
0.0,6.4172053,1.025,-3.3713658,0.2784614,57943,1010,0.017888665199279785,0.00038353656,0.013522634,0.013522634,37307.05541396141,66560
0.0,6.377357,1.0,-3.4396477,0.22378181,58959,1016,0.02921617031097412,0.0010047324,0.028667888,0.028667888,37890.884288311005,67584
0.0,6.356316,1.025,-3.4012496,0.30559853,59973,1014,0.018224596977233887,0.00037564547,0.014636077,0.014636077,38477.62333869934,68608
0.0,6.316325,1.0,-3.3297143,0.19668972,60992,1019,0.014916419982910156,0.0010434953,0.027644789,0.027644789,39056.60568237305,69632
0.0,6.2799044,1.0,-3.302414,0.19897288,62004,1012,0.06971871852874756,0.0010732517,0.028500017,0.028500017,39629.4560983181,70656
0.0,6.2322617,1.0,-3.3299282,0.23406973,63022,1018,0.02498716115951538,0.0011321772,0.028033946,0.028033946,40208.19040632248,71680
0.0,6.2259045,1.0,-3.3003097,0.23875187,64039,1017,0.01993459463119507,0.0008378742,0.0037771352,0.0037771352,40787.529473781586,72704
0.0,6.218635,1.0,-3.318587,0.1944711,65059,1020,0.012486040592193604,0.00036928104,0.006678044,0.006678044,41363.83564376831,73728
0.0,6.1719317,1.0,-3.3071144,0.22027743,66075,1016,0.02264225482940674,0.0010155449,0.030204697,0.030204697,41951.23229074478,74752
0.0,6.1305995,1.0,-3.3099613,0.23287533,67097,1022,-0.0007127523422241211,0.0011093585,0.028601931,0.028601931,42533.91924571991,75776
0.0,6.117032,1.05,-3.3957915,0.2905404,68111,1014,0.05266791582107544,0.0014512015,0.012645116,0.012645116,43116.396050691605,76800
0.0,6.0683994,1.0,-3.3274522,0.1975926,69132,1021,0.011855363845825195,0.0010118992,0.028205793,0.028205793,43697.940737724304,77824
0.0,6.0609136,1.025,-3.389939,0.30134445,70147,1015,0.031111955642700195,0.00046755967,0.004797266,0.004797266,44276.78602147102,78848
0.0,6.0132785,1.0,-3.3238697,0.21699868,71162,1015,0.02223503589630127,0.0013709438,0.02698297,0.02698297,44865.373604774475,79872
0.0,6.001942,1.0,-3.3190522,0.22588448,72174,1012,0.033533453941345215,0.00073022925,0.0053739734,0.0053739734,45457.87019729614,80896
0.0,5.9778323,1.025,-3.291422,0.23040533,73194,1020,0.00228041410446167,0.00044902472,0.013608947,0.013608947,46036.8578748703,81920
0.0,5.9294124,1.025,-3.331205,0.24765688,74207,1013,0.017353057861328125,0.0012157003,0.029280681,0.029280681,46625.41291260719,82944
0.0,5.8773503,1.0,-3.3050575,0.18890965,75226,1019,0.01990377902984619,0.0009621957,0.030938113,0.030938113,47206.69152212143,83968
0.0,5.867405,1.0,-3.3430855,0.21201912,76245,1019,0.010855019092559814,0.00061090325,0.044366874,0.044366874,47790.577840566635,84992
0.0,5.81805,1.0,-3.2962105,0.19847918,77267,1022,0.016197025775909424,0.0010818788,0.03098813,0.03098813,48371.15925574303,86016
0.0,5.8126216,1.0,-3.3869643,0.22064388,78286,1019,0.006900429725646973,0.0007805071,0.005335428,0.005335428,48956.665580272675,87040
0.0,5.767207,1.0,-3.3179047,0.22534727,79304,1018,0.009525835514068604,0.0010273124,0.032429103,0.032429103,49540.158642053604,88064
0.0,5.751388,1.0,-3.2525215,0.22460859,80318,1014,0.039994657039642334,0.0006116846,0.014412972,0.014412972,50130.33876490593,89088
0.0,5.74326,1.0,-3.259734,0.2163977,81336,1018,0.01116269826889038,0.0004315655,0.006225311,0.006225311,50716.48426651955,90112
0.0,5.6947484,1.0,-3.2717662,0.19787441,82358,1022,0.008352279663085938,0.0010130866,0.03052451,0.03052451,51294.66351699829,91136
0.0,5.6416965,1.0,-3.2625847,0.24216147,83377,1019,0.02440035343170166,0.0010199274,0.030922784,0.030922784,51871.33767390251,92160
0.0,5.617152,1.025,-3.3050206,0.20069048,84398,1021,0.013144254684448242,0.0003810872,0.016506378,0.016506378,52448.75841355324,93184
0.0,5.5954294,1.0,-3.2551665,0.19837236,85420,1022,0.009506583213806152,0.0007492135,0.11437182,0.11437182,53028.8023416996,94208
0.0,5.5448933,1.0,-3.2658813,0.20703955,86439,1019,0.038594603538513184,0.0010139545,0.029720563,0.029720563,53608.22683596611,95232
0.0,5.542462,1.0,-3.2473323,0.21507704,87459,1020,0.007699906826019287,0.0003918163,0.0023481012,0.0023481012,54194.44767308235,96256
0.0,5.537157,1.0,-3.1686628,0.17254473,88476,1017,0.02683025598526001,0.0003611574,0.010134257,0.010134257,54776.19383454323,97280
0.0,5.4890804,1.0,-3.2633934,0.20957565,89499,1023,0.01321500539779663,0.0010141814,0.032284446,0.032284446,55356.86920046806,98304
0.0,5.4404144,1.0,-3.293914,0.18792903,90518,1019,0.009355783462524414,0.0010239114,0.034304626,0.034304626,55939.50899219513,99328
0.0,5.434889,1.025,-3.2137806,0.28983405,91536,1018,0.0404285192489624,0.001400443,0.003752959,0.003752959,56522.01564645767,100352
0.0,5.4153976,1.0,-3.1636477,0.1652118,92557,1021,0.008911550045013428,0.0004920271,0.013090853,0.013090853,57106.3233499527,101376
0.0,5.393433,1.0,-3.2369552,0.18926847,93579,1022,-0.0002359151840209961,0.0012474552,0.013419757,0.013419757,57688.2825050354,102400
0.0,5.3400154,1.0,-3.1461787,0.16896595,94595,1016,0.021400749683380127,0.0011052844,0.031406723,0.031406723,58276.526985645294,103424
0.0,5.330267,1.0,-3.2149296,0.17911935,95618,1023,0.011228024959564209,0.0007139196,0.0069910698,0.0069910698,58853.51327252388,104448
0.0,5.3077855,1.0,-3.2662082,0.17603597,96636,1018,0.009956836700439453,0.0004385381,0.111570425,0.111570425,59439.62466573715,105472
0.0,5.283566,1.0,-3.223613,0.22585215,97659,1023,0.010612428188323975,0.00073014025,0.015775887,0.015775887,60016.13105726242,106496
0.0,5.2822266,1.0,-3.199065,0.14999977,98676,1017,-0.006267905235290527,0.00082699634,0.0054073436,0.0054073436,60608.361142873764,107520
0.0,5.235056,1.0,-3.211387,0.17387393,99695,1019,0.0032808780670166016,0.0010020005,0.03355403,0.03355403,61193.691004276276,108544
0.0,5.209139,1.0,-3.2204614,0.19812915,100717,1022,0.011942028999328613,0.00047565508,0.01498865,0.01498865,61775.89133310318,109568
0.0,5.1836267,1.0,-3.2385159,0.2265199,101736,1019,0.021092236042022705,0.0004919932,0.017390018,0.017390018,62361.08112645149,110592
0.0,5.1805286,1.0,-3.1687412,0.12760055,102753,1017,0.018739163875579834,0.0004668103,0.0036701746,0.0036701746,62950.46730828285,111616
0.0,5.1740727,1.0,-3.1722686,0.17836241,103774,1021,-0.00047278404235839844,0.0009892263,39.601192,39.601192,63540.406823158264,112640
0.0,5.170242,1.0,-3.2265773,0.19292302,104794,1020,0.004306495189666748,0.00064531044,0.071519375,0.071519375,64128.52830672264,113664
0.0,5.168057,1.0,-3.2123017,0.1708106,105813,1019,0.0209200382232666,0.00035084208,0.001975662,0.001975662,64710.982411623,114688
0.0,5.1437893,1.0,-3.1880014,0.18611573,106835,1022,-0.0005120038986206055,0.000443979,0.016895123,0.016895123,65296.35862541199,115712
0.0,5.14018,1.025,-3.2323098,0.23097186,107850,1015,0.015811502933502197,0.00058443856,0.045748062,0.045748062,65882.92897677422,116736
0.0,5.1293635,1.0,-3.2204232,0.20906581,108871,1021,0.0075934529304504395,0.00042018353,0.056411676,0.056411676,66466.03586959839,117760
0.0,5.1224284,1.0,-3.1825423,0.17189875,109893,1022,0.006018996238708496,0.0012669899,0.004960887,0.004960887,67044.72749686241,118784
0.0,5.0802903,1.0,-3.1480856,0.15853119,110911,1018,0.03961443901062012,0.0011683297,0.024803432,0.024803432,67625.75964045525,119808
0.0,5.07049,1.0,-3.1856594,0.18007883,111931,1020,-0.00017976760864257812,0.0011574107,0.02375175,0.02375175,68213.97686553001,120832
0.0,5.01482,1.025,-3.2226398,0.28827816,112952,1021,0.010914742946624756,0.0009371908,0.03248756,0.03248756,68798.16727614403,121856
0.0,4.9967237,1.0,-3.1475072,0.18095286,113971,1019,0.03317701816558838,0.0005005317,0.010596117,0.010596117,69381.01464867592,122880
0.0,4.970527,1.025,-3.160578,0.27540645,114991,1020,0.020930886268615723,0.00073601125,0.015939754,0.015939754,69963.15105628967,123904
0.0,4.9149003,1.05,-3.240731,0.35488492,116008,1017,0.026214659214019775,0.0010625387,0.032038573,0.032038573,70554.12928199768,124928
0.0,4.9113812,1.0,-3.1284213,0.14709044,117027,1019,0.03608196973800659,0.00085527514,0.0019980832,0.0019980832,71137.74453473091,125952
0.0,4.910642,1.0,-3.1478412,0.108199924,118046,1019,0.07097697257995605,0.0013370597,0.0064195315,0.0064195315,71718.45948171616,126976
0.0,4.8600802,1.0,-3.1705773,0.20094855,119063,1017,0.01524263620376587,0.0010124797,0.03387087,0.03387087,72306.10877108574,128000
0.0,4.8550334,1.025,-3.2146072,0.18956485,120080,1017,0.024747014045715332,0.0008505482,0.004187893,0.004187893,72897.37156796455,129024
0.0,4.8536963,1.0,-3.1178372,0.1368014,121103,1023,0.015199244022369385,0.00043134124,0.0020598734,0.0020598734,73481.83392810822,130048
0.0,4.8435645,1.0,-3.1918254,0.19625147,122126,1023,-0.0011942386627197266,0.0005616521,0.006964772,0.006964772,74066.10492300987,131072
0.0,4.841103,1.0,-3.1537902,0.16808105,123148,1022,0.029688239097595215,0.00058039103,0.001478862,0.001478862,74648.7993042469,132096
0.0,4.8300424,1.0,-3.1163635,0.123952284,124170,1022,0.019399642944335938,0.0005010564,0.006827567,0.006827567,75236.5679140091,133120
0.0,4.774114,1.0,-3.1552262,0.17674573,125192,1022,0.014915525913238525,0.0011501347,0.029647678,0.029647678,75817.74888777733,134144
0.0,4.7218165,1.0,-3.1322243,0.17948958,126216,1024,3.409385681152344e-05,0.0010117748,0.035416022,0.035416022,76400.71996641159,135168
0.0,4.6929398,1.0,-3.1587386,0.16689551,127238,1022,0.01930767297744751,0.0003922006,0.015441194,0.015441194,76983.53415799141,136191
0.0,4.62982,1.0,-3.1203656,0.1545385,128257,1019,0.046725451946258545,0.0009830355,0.03108128,0.03108128,77567.93080830574,137216
0.0,4.5758367,1.0,-3.137937,0.15251006,129281,1024,3.796815872192383e-05,0.0010110543,0.033975963,0.033975963,78150.82588863373,138240
0.0,4.524429,1.0,-3.1279926,0.12839124,130301,1020,0.0015979409217834473,0.0008949739,0.028901076,0.028901076,78739.79839229584,139264
0.0,4.5132732,1.0,-3.1391196,0.15442705,131324,1023,-0.0002225637435913086,0.00077999634,0.06485177,0.06485177,79325.88820910454,140288
0.0,4.461561,1.0,-3.1274626,0.17874676,132344,1020,0.035486578941345215,0.00078197883,0.025366198,0.025366198,79908.2309024334,141312
0.0,4.4048076,1.0,-3.1343822,0.16761667,133366,1022,0.013558924198150635,0.0010072277,0.031288072,0.031288072,80492.99218463898,142336
0.0,4.351717,1.0,-3.1184344,0.1347311,134388,1022,0.0026523470878601074,0.0008760535,0.030249638,0.030249638,81074.92369294167,143360
0.0,4.3433704,1.025,-3.1171594,0.14704596,135410,1022,0.026456177234649658,0.00056159403,0.0045270696,0.0045270696,81659.4986269474,144384
0.0,4.3173175,1.0,-3.1277962,0.14130145,136433,1023,-0.0008083581924438477,0.0008279936,0.016268764,0.016268764,82240.16882658005,145408
0.0,4.3043866,1.0,-3.1576447,0.17812024,137454,1021,0.022969484329223633,0.00043304753,0.008587593,0.008587593,82824.94245100021,146432
0.0,4.2931576,1.0,-3.0847678,0.14529413,138477,1023,0.0007610321044921875,0.0007650701,0.005913879,0.005913879,83406.60646390915,147456
0.0,4.2889233,1.025,-3.157454,0.2868016,139500,1023,0.021570801734924316,0.00046783767,0.0034843544,0.0034843544,83987.6727654934,148480
0.0,4.279871,1.0,-3.1067612,0.13347867,140523,1023,-0.0011042356491088867,0.0014127104,0.06455393,0.06455393,84575.49045443535,149504
0.0,4.2731366,1.025,-3.1258092,0.28202397,141545,1022,0.0339125394821167,0.0008759952,0.0031812647,0.0031812647,85156.88522863388,150528
0.0,4.2088113,1.0,-3.135739,0.13933663,142567,1022,0.03917407989501953,0.0010034,0.029820902,0.029820902,85739.01379704475,151552
0.0,4.1970134,1.0,-3.0799117,0.08454003,143589,1022,-0.00034928321838378906,0.0010389206,0.00713969,0.00713969,86325.05081820488,152576
0.0,4.142135,1.0,-3.1159883,0.12993596,144611,1022,-0.0006269216537475586,0.0010108774,0.034159172,0.034159172,86911.14997959137,153600
0.0,4.1286182,1.0,-3.0959556,0.14438373,145633,1022,-0.004357695579528809,0.00062117144,0.00710544,0.00710544,87496.78438830376,154624
0.0,4.07336,1.0,-3.1144454,0.118860535,146657,1024,-1.2159347534179688e-05,0.001010597,0.03271204,0.03271204,88077.89187121391,155648
0.0,4.0613523,1.0,-3.135646,0.14123976,147679,1022,3.039836883544922e-05,0.0010851477,0.015785405,0.015785405,88667.37986421585,156672
0.0,4.0033016,1.0,-3.1069934,0.11164278,148703,1024,1.430511474609375e-05,0.0010101793,0.033315215,0.033315215,89250.56271076202,157696
0.0,3.9993956,1.0,-3.1098769,0.14391217,149725,1022,-0.0002701282501220703,0.0008368857,0.003048269,0.003048269,89837.18039035797,158720
0.0,3.9894123,1.0,-3.1235037,0.13002953,150748,1023,-0.0012706518173217773,0.0010322124,0.017280735,0.017280735,90418.63919758797,159744
0.0,3.9860551,1.0,-3.0772328,0.13099612,151771,1023,-0.0007157325744628906,0.00033739884,0.004015317,0.004015317,91003.29813885689,160768
0.0,3.925404,1.0,-3.0849278,0.09699779,152794,1023,0.017634451389312744,0.0010071989,0.029229723,0.029229723,91589.06384778023,161792
0.0,3.8683589,1.0,-3.0676663,0.12173109,153818,1024,-2.5033950805664062e-05,0.0010108948,0.031371437,0.031371437,92170.11164951324,162816
0.0,3.8668041,1.0,-3.055079,0.09316221,154841,1023,-0.00032448768615722656,0.00052291155,0.0024226028,0.0024226028,92756.30342531204,163840
0.0,3.85437,1.0,-3.0920765,0.10160444,155862,1021,0.03376573324203491,0.00064791774,0.006286946,0.006286946,93340.06364369392,164864
0.0,3.7984695,1.0,-3.0711775,0.093892,156885,1023,0.0013654232025146484,0.00096858514,0.030097593,0.030097593,93924.7691411972,165888
0.0,3.7865164,1.0,-3.0503783,0.1072537,157908,1023,-0.0014106035232543945,0.0008890117,0.012510613,0.012510613,94510.25773239136,166912
0.0,3.774837,1.0,-3.1038005,0.12604544,158931,1023,0.02481597661972046,0.0014926579,0.005888879,0.005888879,95092.57555580139,167936
0.0,3.7463074,1.0,-3.0729403,0.11662152,159954,1023,-2.6106834411621094e-05,0.00082948356,0.052304808,0.052304808,95675.84324479103,168960
0.0,3.6896193,1.0,-3.05662,0.11453894,160978,1024,-2.5033950805664062e-06,0.0010108929,0.0309263,0.0309263,96255.68681025505,169984
0.0,3.6275942,1.0,-3.0717144,0.13262069,162002,1024,6.389617919921875e-05,0.0010090527,0.030824969,0.030824969,96837.35999846458,171008
0.0,3.5727293,1.0,-3.050336,0.10403806,163026,1024,-0.0002633333206176758,0.0010119966,0.030704174,0.030704174,97418.88865637779,172032
0.0,3.5680902,1.0,-3.0554087,0.111104116,164049,1023,0.03152233362197876,0.00083982944,0.0026002787,0.0026002787,98000.54838967323,173056
0.0,3.5093882,1.0,-3.0892406,0.123362064,165073,1024,4.744529724121094e-05,0.0010098219,0.02870422,0.02870422,98585.59084320068,174080
0.0,3.4589975,1.0,-3.0659168,0.11090286,166095,1022,0.041039466857910156,0.0009907986,0.028930305,0.028930305,99171.12727570534,175104
0.0,3.402052,1.0,-3.1005616,0.11302599,167119,1024,4.875659942626953e-05,0.00101161,0.028606724,0.028606724,99755.13164401054,176128
0.0,3.3546846,1.0,-3.0621204,0.14298372,168141,1022,0.03963172435760498,0.00067100785,0.02102125,0.02102125,100336.57519674301,177152
0.0,3.2969034,1.0,-3.0383313,0.10670465,169165,1024,5.8591365814208984e-05,0.0010102267,0.031029824,0.031029824,100920.99993538857,178176
0.0,3.2846103,1.0,-3.0534286,0.08868219,170188,1023,-0.0022085905075073242,0.0004626435,0.007852896,0.007852896,101506.73798131943,179200
0.0,3.271658,1.0,-3.0613456,0.085591584,171211,1023,-0.0007498264312744141,0.0005010183,0.00849001,0.00849001,102092.0445792675,180224
0.0,3.2083874,1.0,-3.0681698,0.09414629,172234,1023,0.02451765537261963,0.0010099096,0.027587777,0.027587777,102673.82712244987,181248
0.0,3.1525462,1.0,-3.0583324,0.09143976,173258,1024,5.996227264404297e-05,0.0010110139,0.025860917,0.025860917,103259.95290398598,182272
0.0,3.1022425,1.0,-3.0388908,0.062816694,174282,1024,5.042552947998047e-05,0.0010129807,0.026365183,0.026365183,103842.57501006126,183296
