gripper_ori,[-9.62902281e-01  4.77010957e-04 -1.49469256e-03 -2.69845763e-01]
object_pos,[-0.1600601   0.94685779  1.04720202]
min_distance_gripper_to_object,0.062236549464153315
object_ori,[ 9.99999964e-01 -1.83660252e-06 -5.27519258e-10 -2.69032949e-04]
gripper_pos,[-0.13600396  0.98407684  1.10318474]
contact_2_force,4.834776326389486
distance_gripper_to_object,0.07151483669373895
contact_1_force,4.853707157719813
