-147.87296222668397;1;7
-147.66257353542943;2;11
-139.78188881926778;3;24
-181.61541389368278;4;98
-189.35951880549385;5;22
-145.42146405400365;6;16
-147.40188506502128;7;8
-176.23114641745536;8;45
-142.47984459800796;9;20
-182.94797055033484;10;53
-122.77472809612024;11;31
-189.46960768696488;12;25
-118.8760724944861;13;56
-146.71082436030542;14;11
-147.68307391075348;15;8
-144.04788722985575;16;27
-141.44348103876195;17;24
-146.7425592537241;18;13
-189.28022296774992;19;25
-187.47379195104892;20;33
-183.4430996974543;21;51
-147.62392317221526;22;9
-148.08067327538552;23;8
-145.25236506589778;24;14
-148.47060089657333;25;5
-196.79646224039456;26;12
-140.32871470864637;27;29
-128.90929940837825;28;55
-148.48476483935735;29;5
-137.3041329018389;30;39
-175.00721484491567;31;49
-146.205801926233;32;18
-143.23906588810704;33;16
-187.98213416207042;34;31
-146.3864514288644;35;13
-193.48972675558372;36;23
-146.8176278645666;37;12
-143.3014976866329;38;20
-187.4897788672161;39;57
-129.94098255080655;40;89
-147.57555898817304;41;8
-191.9460475443887;42;23
-145.4669214458706;43;15
-185.3537024699182;44;59
-186.81932185302247;45;30
-146.9987605792788;46;11
-196.8885594774948;47;21
-143.96382209938886;48;18
-141.989031553813;49;22
-146.03679454120015;50;18
-190.24097035732112;51;23
-185.58190475782263;52;28
-138.2503369378805;53;41
-182.68087972817202;54;50
-190.02624445814496;55;38
-191.67121449868122;56;18
-187.05731102365687;57;50
-148.91253690977086;58;4
-136.7728675278728;59;39
-184.07709327410072;60;45
-186.3995956227697;61;42
-138.69768776032367;62;24
-170.0607682399026;63;96
-147.86725606140314;64;7
-174.77417669463486;65;59
-105.31666426259451;66;93
-145.7204827117436;67;11
-141.29287990840345;68;26
-193.0759644618695;69;31
-143.85767469479052;70;17
-195.0971992599086;71;13
-148.12370595932666;72;9
-189.93753171734545;73;31
-192.2923765684376;74;35
-147.87614214809292;75;10
-125.47720704775253;76;57
-192.85350208161685;77;20
-194.8771584766996;78;11
-192.39152177289938;79;17
-141.6160675677418;80;19
-139.2649895236496;81;40
-131.56520023966945;82;53
-144.3059846186531;83;19
-145.4318621010306;84;21
-148.54920738706048;85;5
-102.919144631309;86;33
-145.58107399441926;87;12
-139.84650775149385;88;33
-113.5877321490855;89;57
-147.34781309244048;90;8
-123.57298147539413;91;87
-143.87601487252437;92;24
-184.6660097225086;93;31
-148.47261092717702;94;6
-148.3929400086468;95;5
-147.88492791340903;96;8
-148.49137602380182;97;6
-179.9724085038003;98;49
-148.64944235663282;99;4
-129.74053791488117;100;104
-148.53950621471162;101;5
-148.44338000198547;102;6
-143.70485318051718;103;18
-190.5952625737007;104;23
-194.52013980103848;105;28
-143.07255371631535;106;31
-193.79111825112395;107;11
-148.1968631272763;108;6
-141.66054225842308;109;29
-146.22159649114647;110;12
-182.61555622333168;111;40
-130.74749682920825;112;87
-189.06487189930033;113;48
-189.384237229953;114;28
-185.40189626106405;115;35
-148.49488838988972;116;6
-136.49065031444508;117;42
-132.60236762401522;118;47
2.4297370691747915;119;19
-188.3274679467162;120;27
-185.70730720863855;121;65
-132.34637803102837;122;41
-148.56416376262163;123;6
-137.77949597115898;124;36
-191.01729885298533;125;48
-182.0002853771161;126;35
-141.6555761905729;127;23
-148.96700962342535;128;5
-190.31147945292454;129;18
-196.06851679725406;130;17
-148.5516220302081;131;5
-192.17864171471382;132;24
-127.09528628974209;133;28
-191.86116964562947;134;33
-197.41452124915978;135;28
-194.24975919553097;136;20
-142.17006619437214;137;20
-196.91994858819365;138;9
-187.99779564191044;139;23
-196.6918047311738;140;11
-194.3391215139752;141;12
-193.65630031129103;142;17
-191.06201400854883;143;18
-191.51313974337245;144;26
-192.17126302435545;145;17
-194.9436608333538;146;10
-191.28713425314766;147;27
-193.61768492916255;148;21
-194.87951273327377;149;14
-128.7088502556499;150;20
-197.90334056490005;151;13
-196.22419285097888;152;11
-196.10373366886031;153;25
-195.5047753686686;154;9
-140.20533541842903;155;31
-197.25534500305446;156;10
-186.47707413852518;157;34
-193.73968035975992;158;14
-194.47283176289594;159;16
-148.3245350045531;160;5
-193.29496002556982;161;34
-180.78923159630475;162;38
-193.45540142418488;163;15
-143.74701719581984;164;28
-146.417183070338;165;14
-187.3557894790757;166;37
-191.9603994835438;167;17
-107.87239294263826;168;56
-188.99341118679428;169;20
-192.8288693906314;170;18
-190.4337658152655;171;31
-145.03172482883684;172;23
-147.63853694156253;173;8
-156.00477270218715;174;86
-145.36935396323597;175;19
-196.14160421413092;176;10
-194.33037684202287;177;14
-190.21684280929296;178;22
-191.29299175734943;179;27
-191.6800164261349;180;16
-131.87190459284864;181;17
-191.86956111875006;182;26
-185.56145841275404;183;24
-192.2177662523066;184;19
-191.07787274315484;185;32
-136.67623660564834;186;46
-189.17847447982115;187;23
-145.00349166703734;188;14
-192.8754765276539;189;17
-194.2943540006783;190;16
-139.95331711494586;191;37
-140.84448556454893;192;26
-145.30105446834668;193;23
-196.5440741375915;194;16
-144.21846762437877;195;25
-137.28372393528895;196;46
-144.764850204492;197;21
-145.24437569393692;198;25
-140.6684505930857;199;30
-144.58467997251557;200;20
-146.29075297654276;201;20
-142.97105758880107;202;39
-144.2038690758358;203;20
-142.53158811754452;204;24
-129.41313459398944;205;38
-147.39856878779938;206;8
-145.46157627663726;207;23
-141.8630623797155;208;25
-142.8681579275632;209;17
-146.88746363089578;210;9
-130.05368716007956;211;46
-148.72415114145673;212;5
-191.43825774236265;213;18
-141.42893106123037;214;23
-140.2959725675749;215;22
-144.84806322188885;216;18
-140.89837233266326;217;29
-139.38922939883804;218;20
-138.9559858458308;219;39
-143.86336764672174;220;20
-142.94960680950803;221;20
-192.53903321063152;222;16
-195.26245237489155;223;18
-135.03472379535444;224;34
-140.64831959524417;225;34
-148.78269674703947;226;4
-146.3639190313118;227;13
-140.84393446615596;228;30
-187.99802407071815;229;22
-147.98929739948613;230;7
-147.05770906578417;231;9
-146.08027739312365;232;20
-189.19706882051267;233;19
-196.0544477157;234;20
-138.8015911486474;235;28
-148.5234606789139;236;6
-145.53391258445177;237;12
-145.19660719872277;238;17
-143.5269064436933;239;22
-148.325008501306;240;6
-148.6452492890919;241;6
-146.5614780012278;242;16
-145.76755667605096;243;15
-146.5208393972999;244;13
-144.2158963063095;245;19
-144.705710016029;246;16
-144.61743434456892;247;19
-146.44417044437944;248;14
-194.99622107668915;249;14
-145.55677052392284;250;15
-146.37420047409222;251;14
-146.84025431090325;252;14
-144.53454793004386;253;15
-145.50056323797685;254;18
-148.10279549326887;255;12
-145.1722427782625;256;14
-145.35246976249616;257;16
-146.61537753699164;258;14
-193.81752686318936;259;15
-128.5517438766006;260;5
-146.6320795928787;261;12
-195.41643511984105;262;14
-173.47532097470412;263;15
-147.22306657171205;264;12
-145.0864326853623;265;15
-147.0649949862623;266;12
-137.33161802059485;267;30
-147.08911857918986;268;16
-145.5774475452167;269;26
-146.966240342474;270;14
-144.9497827928092;271;12
-197.93884092628474;272;10
-145.21814252788516;273;21
-146.1891747392281;274;16
-145.78957219346367;275;17
-146.96164082497876;276;12
-145.8808529731157;277;12
-147.538182026861;278;15
-146.7992460236169;279;12
