entloss,entropy,eplenmean,eprewmean,eprewsem,epsofar,epthisiter,ev_tdlam_before,meankl,optimgain,surrgain,timelapsed,timestepsofar
0.0,2.2661622,1.0,-3.0124335,0.05669681,24567,1024,3.892183303833008e-05,0.0010115504,0.023114689,0.023114689,14007.6329870224,24576
0.0,2.1970959,1.0,-2.9987504,0.05929412,25590,1023,0.06265908479690552,0.0010038845,0.0201473,0.0201473,14591.494535446167,25600
0.0,2.1481493,1.0,-3.0244584,0.07779098,26613,1023,0.0004242062568664551,0.00095663784,0.023827054,0.023827054,15176.876100063324,26624
0.0,2.0943067,1.0,-3.0122669,0.061631396,27637,1024,-7.43865966796875e-05,0.0010101236,0.023121199,0.023121199,15761.942608594894,27648
0.0,2.0425816,1.0,-3.0069714,0.06122964,28661,1024,-2.7179718017578125e-05,0.001013279,0.023109393,0.023109393,16345.390751838684,28672
0.0,1.9839202,1.0,-3.011252,0.06713703,29685,1024,0.00015997886657714844,0.0010114284,0.021785147,0.021785147,16929.46438217163,29696
0.0,1.929305,1.0,-3.0012317,0.06085933,30709,1024,8.016824722290039e-05,0.001011014,0.01803119,0.01803119,17513.692116737366,30720
0.0,1.8761861,1.0,-3.0228524,0.067346774,31733,1024,-4.673004150390625e-05,0.0010134575,0.01957145,0.01957145,18096.3226249218,31744
0.0,1.8184531,1.0,-3.0105834,0.06168668,32757,1024,9.584426879882812e-05,0.001009251,0.018350093,0.018350093,18681.130849123,32768
0.0,1.7629807,1.0,-3.0116735,0.047670875,33781,1024,8.392333984375e-05,0.0010117888,0.01799582,0.01799582,19265.5000770092,33792
0.0,1.7134154,1.0,-2.9980612,0.048170652,34805,1024,-3.5643577575683594e-05,0.0010114475,0.018350203,0.018350203,19848.78156685829,34816
0.0,1.6557615,1.0,-2.997517,0.052646693,35829,1024,8.285045623779297e-06,0.0010082468,0.021659294,0.021659294,20434.49829006195,35840
0.0,1.6004773,1.0,-3.0096765,0.06271496,36853,1024,5.054473876953125e-05,0.0010120322,0.018253371,0.018253371,21022.430844068527,36864
0.0,1.5435472,1.0,-3.0037136,0.07845516,37877,1024,3.081560134887695e-05,0.0010108352,0.018130649,0.018130649,21605.496245145798,37888
0.0,1.5415864,1.0,-3.0023484,0.044502255,38900,1023,-0.011878132820129395,0.0004107075,0.008898584,0.008898584,22194.446794748306,38912
0.0,1.48942,1.0,-2.9887624,0.03728364,39924,1024,-8.702278137207031e-06,0.0010113679,0.01750205,0.01750205,22779.923055648804,39936
0.0,1.4359597,1.0,-2.9970047,0.054269064,40947,1023,0.10163551568984985,0.00095104333,0.015566713,0.015566713,23364.349022865295,40960
0.0,1.3903506,1.0,-3.0013442,0.048222132,41971,1024,-1.1324882507324219e-05,0.0010149805,0.015318049,0.015318049,23949.111485242844,41984
0.0,1.3341024,1.0,-3.0093534,0.07086132,42995,1024,0.00014674663543701172,0.001012329,0.010506738,0.010506738,24535.433127641678,43008
0.0,1.3322554,1.0,-2.9899795,0.039514348,44018,1023,0.09910786151885986,0.0006910935,0.0029960359,0.0029960359,25125.13509273529,44032
0.0,1.284503,1.0,-3.0086505,0.059308726,45042,1024,-4.851818084716797e-05,0.0010107121,0.013816282,0.013816282,25711.701646089554,45056
0.0,1.2325959,1.0,-2.984174,0.045080196,46066,1024,-0.000171661376953125,0.0010129834,0.013767065,0.013767065,26298.52657008171,46080
0.0,1.1742228,1.0,-3.0076609,0.055678595,47090,1024,4.792213439941406e-05,0.0010092854,0.016926397,0.016926397,26885.632875919342,47104
0.0,1.1184913,1.0,-2.9977894,0.052132323,48114,1024,-0.0001455545425415039,0.00100921,0.013053457,0.013053457,27471.25714945793,48128
0.0,1.0712453,1.0,-2.9990885,0.040142454,49138,1024,8.255243301391602e-05,0.001011096,0.0123083815,0.0123083815,28054.628892183304,49152
0.0,1.0249063,1.0,-2.9841619,0.031110352,50162,1024,-3.504753112792969e-05,0.0010141045,0.010102794,0.010102794,28639.925468206406,50176
0.0,0.9772414,1.0,-2.9835691,0.046583593,51186,1024,-0.00011324882507324219,0.0010110426,0.010239267,0.010239267,29225.780047893524,51200
0.0,0.91605675,1.0,-3.0050194,0.11310175,52210,1024,-4.2438507080078125e-05,0.0010086185,0.010992991,0.010992991,29810.904945373535,52224
0.0,0.8592215,1.0,-2.983928,0.048941813,53234,1024,0.00014930963516235352,0.0010104085,0.010143614,0.010143614,30398.646409988403,53248
0.0,0.82562727,1.0,-2.987369,0.046844352,54258,1024,-3.4689903259277344e-05,0.0010020994,0.005782734,0.005782734,30986.028105974197,54272
0.0,0.768481,1.0,-2.9939287,0.055817053,55282,1024,-6.115436553955078e-05,0.0010080687,0.009997152,0.009997152,31572.265842676163,55296
0.0,0.7163697,1.0,-2.99704,0.041255154,56306,1024,-5.3048133850097656e-05,0.0010128294,0.008021753,0.008021753,32157.567815303802,56320
0.0,0.6670833,1.0,-2.9952016,0.052499127,57330,1024,-6.318092346191406e-06,0.0010109595,0.0070908875,0.0070908875,32747.182518720627,57344
0.0,0.62165207,1.0,-2.992951,0.045946136,58354,1024,-9.918212890625e-05,0.0010068417,0.008752029,0.008752029,33331.80672955513,58368
0.0,0.5639519,1.0,-2.9748294,0.032322086,59378,1024,-9.226799011230469e-05,0.0010077283,0.009742063,0.009742063,33917.31572890282,59392
0.0,0.5097246,1.0,-2.986715,0.046430964,60402,1024,5.4836273193359375e-06,0.0010095967,0.0062132487,0.0062132487,34504.87577557564,60416
0.0,0.47176927,1.0,-3.0009165,0.0440975,61426,1024,-2.8252601623535156e-05,0.0010097481,0.006213017,0.006213017,35091.34155035019,61440
0.0,0.4304948,1.0,-2.9809089,0.03657251,62450,1024,-1.5616416931152344e-05,0.0010101199,0.0049439706,0.0049439706,35680.06698346138,62464
0.0,0.39194536,1.0,-2.992389,0.048506904,63474,1024,9.363889694213867e-05,0.0010065238,0.002944,0.002944,36270.03801393509,63488
0.0,0.34488976,1.0,-2.9800375,0.040547438,64498,1024,2.5093555450439453e-05,0.001012018,0.0044134296,0.0044134296,36856.84670352936,64512
0.0,0.32260406,1.0,-2.9783378,0.034755643,65522,1024,-1.895427703857422e-05,0.0010000772,0.004082066,0.004082066,37443.4916138649,65536
0.0,0.27374637,1.0,-2.9880803,0.038752455,66546,1024,9.608268737792969e-05,0.0010105225,0.005007934,0.005007934,38032.53331208229,66560
0.0,0.21292818,1.0,-2.9895492,0.046442673,67570,1024,4.851818084716797e-05,0.0010070801,0.0047069397,0.0047069397,38620.1062912941,67584
0.0,0.20992267,1.0,-2.9929078,0.08883671,68594,1024,0.00019484758377075195,0.0010002217,0.0045310236,0.0045310236,39208.27714252472,68608
0.0,0.20966554,1.0,-2.9778743,0.036397956,69617,1023,0.10393363237380981,0.0014984391,0.00052386685,0.00052386685,39797.21956372261,69632
0.0,0.15149474,1.0,-2.996462,0.04130805,70641,1024,-1.3113021850585938e-05,0.0010094203,0.004930279,0.004930279,40385.200051784515,70656
0.0,0.15066731,1.0,-2.9894726,0.06683149,71665,1024,4.166364669799805e-05,0.0009951531,0.0031723808,0.0031723808,40972.67117667198,71680
0.0,0.15066588,1.0,-2.9836411,0.03934049,72688,1023,-0.045871615409851074,0.0010423396,0.33197415,0.33197415,41562.10732674599,72704
0.0,0.12519848,1.0,-3.0004957,0.054260653,73712,1024,-2.193450927734375e-05,0.0010021373,0.0038009398,0.0038009398,42148.252708911896,73728
0.0,0.08139229,1.0,-2.991861,0.04790547,74736,1024,-0.0001627206802368164,0.0010072959,0.0048081633,0.0048081633,42737.36094713211,74752
0.0,0.08809519,1.0,-2.9856248,0.04088579,75760,1024,-0.00012731552124023438,0.0009947759,0.004698369,0.004698369,43325.46145892143,75776
0.0,0.09355235,1.0,-2.9909303,0.037528627,76784,1024,9.632110595703125e-05,0.0010013757,0.0040495545,0.0040495545,43914.49529051781,76800
0.0,0.042514086,1.0,-2.9898133,0.028006505,77808,1024,2.956390380859375e-05,0.0010103413,0.007027394,0.007027394,44503.646045684814,77824
0.0,0.04239428,1.0,-2.9841063,0.05546177,78831,1023,0.12424218654632568,0.0003681822,0.0033102962,0.0033102962,45091.55161857605,78848
-0.0,-0.015309572,1.0,-2.988608,0.03992105,79855,1024,-1.1444091796875e-05,0.0010086432,0.0071595544,0.0071595544,45683.414508104324,79872
-0.0,-0.056457877,1.0,-2.9854655,0.043150134,80879,1024,0.00010824203491210938,0.0010172639,0.0066339336,0.0066339336,46273.127482652664,80896
-0.0,-0.076679826,1.0,-2.9889188,0.04338272,81903,1024,-0.00012230873107910156,0.0010205273,0.013047349,0.013047349,46859.8529586792,81920
-0.0,-0.07686353,1.0,-2.9851997,0.03861821,82926,1023,0.11861085891723633,0.0014618698,0.0011593653,0.0011593653,47449.013499975204,82944
-0.0,-0.11078155,1.0,-2.9931145,0.040737372,83950,1024,1.1682510375976562e-05,0.0010106257,0.005073865,0.005073865,48038.67627072334,83968
-0.0,-0.1350826,1.0,-2.9886587,0.03666324,84974,1024,-1.1444091796875e-05,0.0010190003,0.009555817,0.009555817,48622.72236227989,84992
-0.0,-0.17123401,1.0,-2.9935327,0.04039193,85998,1024,2.8967857360839844e-05,0.0010155186,0.009233702,0.009233702,49209.56651067734,86016
-0.0,-0.20716739,1.0,-2.9903932,0.028251773,87022,1024,6.514787673950195e-05,0.0010239047,0.008314528,0.008314528,49795.47876191139,87040
-0.0,-0.22818589,1.0,-2.9827948,0.031158106,88046,1024,0.00012415647506713867,0.0010242661,0.010086016,0.010086016,50381.988030433655,88064
-0.0,-0.22839272,1.0,-2.988018,0.02887113,89069,1023,0.14277780055999756,0.0011602875,0.0021556634,0.0021556634,50969.671489953995,89088
-0.0,-0.25615454,1.0,-2.9888122,0.035116512,90093,1024,-0.00014984607696533203,0.0010238944,0.0068238983,0.0068238983,51556.57048726082,90112
-0.0,-0.28728378,1.0,-2.9885,0.039742876,91117,1024,-0.00011014938354492188,0.0010203326,0.013756342,0.013756342,52143.21299004555,91136
-0.0,-0.31845653,1.0,-2.9919953,0.03601267,92141,1024,-5.9604644775390625e-06,0.0010236613,0.014944802,0.014944802,52727.03369259834,92160
-0.0,-0.3468578,1.0,-2.9814658,0.028741121,93165,1024,-6.532669067382812e-05,0.0010250655,0.015619819,0.015619819,53312.77692627907,93184
-0.0,-0.38286912,1.0,-2.9760287,0.025369467,94189,1024,0.00019061565399169922,0.001021615,0.015605511,0.015605511,53897.609909534454,94208
-0.0,-0.4173965,1.0,-2.9901662,0.039239794,95213,1024,-0.00011706352233886719,0.0010227254,0.020770213,0.020770213,54483.80654335022,95232
-0.0,-0.46046066,1.0,-2.9781306,0.027123878,96237,1024,-5.9723854064941406e-05,0.0010198841,0.020038325,0.020038325,55071.31260752678,96256
-0.0,-0.4968353,1.0,-2.9790528,0.027737169,97261,1024,1.7464160919189453e-05,0.0010211791,0.024138495,0.024138495,55654.20977139473,97280
-0.0,-0.5325728,1.0,-2.993033,0.035230972,98285,1024,7.861852645874023e-05,0.0010197689,0.020379227,0.020379227,56237.34490990639,98304
-0.0,-0.53337234,1.0,-2.9828959,0.03448076,99308,1023,0.15340816974639893,0.0010076445,0.0027083624,0.0027083624,56819.8209066391,99328
-0.0,-0.569828,1.0,-2.9875133,0.027565109,100332,1024,4.357099533081055e-05,0.0010214598,0.01810808,0.01810808,57402.97283959389,100352
-0.0,-0.61607355,1.0,-2.9794345,0.033261452,101356,1024,-0.00011026859283447266,0.0010149474,0.021876615,0.021876615,57986.8278939724,101376
-0.0,-0.6575636,1.0,-2.9818542,0.027862277,102380,1024,-0.00015115737915039062,0.0010174229,0.023241388,0.023241388,58571.46027421951,102400
-0.0,-0.68982935,1.0,-2.9805198,0.028019976,103404,1024,-1.2874603271484375e-05,0.0010224533,0.02384348,0.02384348,59153.22824764252,103424
-0.0,-0.72490793,1.0,-2.9759192,0.024442881,104428,1024,1.329183578491211e-05,0.0010179419,0.029655833,0.029655833,59738.995576143265,104448
-0.0,-0.7679658,1.0,-2.9808087,0.02323622,105452,1024,9.846687316894531e-05,0.001016859,0.023429621,0.023429621,60323.059206962585,105472
-0.0,-0.8044709,1.0,-2.9765534,0.03211386,106476,1024,0.00011175870895385742,0.0010158317,0.023099676,0.023099676,60906.41691541672,106496
-0.0,-0.8418847,1.0,-2.975779,0.022507174,107500,1024,0.0001780986785888672,0.0010161566,0.025667112,0.025667112,61489.417407274246,107520
-0.0,-0.8844876,1.0,-2.9794984,0.025035497,108524,1024,-0.0001856088638305664,0.0010155792,0.022659563,0.022659563,62074.48779416084,108544
-0.0,-0.92317015,1.0,-2.977359,0.017400457,109548,1024,0.00017470121383666992,0.0010153021,0.027688596,0.027688596,62659.41829419136,109568
-0.0,-0.9623327,1.0,-2.9780946,0.031173643,110572,1024,-4.887580871582031e-05,0.0010162573,0.02653587,0.02653587,63242.13573670387,110592
-0.0,-1.0035435,1.0,-2.982598,0.037140995,111596,1024,0.0016977787017822266,0.0010172861,0.024474347,0.024474347,63824.67321753502,111616
-0.0,-1.0464205,1.0,-2.973419,0.012813635,112620,1024,-0.0001138448715209961,0.0010134599,0.020084366,0.020084366,64408.87387466431,112640
-0.0,-1.0838205,1.0,-2.973843,0.020530928,113644,1024,0.00034099817276000977,0.0010151638,0.020860493,0.020860493,64991.89594960213,113664
-0.0,-1.1284719,1.0,-2.970482,0.013224809,114668,1024,0.0001862645149230957,0.001013732,0.020965029,0.020965029,65574.34874010086,114688
-0.0,-1.175001,1.0,-2.9685755,0.01600971,115692,1024,-1.6689300537109375e-06,0.001013577,0.020704573,0.020704573,66158.3136973381,115712
-0.0,-1.2226838,1.0,-2.971095,0.014351034,116716,1024,-0.00020968914031982422,0.0010130384,0.01718417,0.01718417,66740.6024954319,116736
-0.0,-1.2686766,1.0,-2.9717357,0.011343026,117740,1024,0.00019657611846923828,0.0010135749,0.02044719,0.02044719,67324.19446253777,117760
-0.0,-1.3106796,1.0,-2.9712052,0.015258528,118764,1024,0.00037747621536254883,0.0010136929,0.017631557,0.017631557,67909.16062784195,118784
-0.0,-1.3510467,1.0,-2.965952,0.01681335,119788,1024,-0.00043773651123046875,0.00101455,0.019357927,0.019357927,68493.61495518684,119808
-0.0,-1.3947018,1.0,-2.96738,0.017188169,120812,1024,0.0002383589744567871,0.001013156,0.016935727,0.016935727,69078.46803855896,120832
-0.0,-1.4386367,1.0,-2.9706554,0.02238359,121836,1024,7.534027099609375e-05,0.0010147699,0.01898427,0.01898427,69661.73932743073,121856
-0.0,-1.4958144,1.0,-2.9650865,0.0171296,122860,1024,0.0002428293228149414,0.0010085957,0.01786675,0.01786675,70247.39114379883,122880
-0.0,-1.5477021,1.0,-2.9686315,0.013340277,123884,1024,0.0001334547996520996,0.0010103952,0.010757435,0.010757435,70831.53058767319,123904
-0.0,-1.5946186,1.0,-2.972231,0.011173449,124908,1024,-0.00013577938079833984,0.0010124664,0.01118494,0.01118494,71416.52401185036,124928
-0.0,-1.6389571,1.0,-2.9674633,0.012326614,125932,1024,-0.0009176731109619141,0.0010120671,0.011177791,0.011177791,71999.92541670799,125952
-0.0,-1.6806154,1.0,-2.9739156,0.019860135,126956,1024,0.00015103816986083984,0.0010124999,0.017968608,0.017968608,72584.0963318348,126976
-0.0,-1.7154855,1.0,-2.972545,0.011200921,127980,1024,4.982948303222656e-05,0.0010098938,0.011940626,0.011940626,73171.47026395798,128000
-0.0,-1.7605494,1.0,-2.969109,0.012994085,129004,1024,2.0682811737060547e-05,0.0010133862,0.013761989,0.013761989,73755.03719377518,129024
-0.0,-1.7900506,1.0,-2.9686093,0.015484007,130028,1024,7.838010787963867e-05,0.0010180309,0.009140965,0.009140965,74339.67506480217,130048
-0.0,-1.8398782,1.0,-2.9698915,0.012998575,131052,1024,0.0001843571662902832,0.0010141279,0.012704308,0.012704308,74921.97672963142,131072
-0.0,-1.886091,1.0,-2.966165,0.014091237,132076,1024,-0.0002510547637939453,0.0010144422,0.011117707,0.011117707,75505.99583673477,132096
-0.0,-1.8861742,1.0,-2.965561,0.010940227,133099,1023,0.19163745641708374,0.0011920816,0.0029548006,0.0029548006,76088.92572283745,133120
-0.0,-1.9255515,1.0,-2.9698615,0.013345658,134123,1024,0.0003408193588256836,0.0010146499,0.014890046,0.014890046,76674.7067937851,134144
-0.0,-1.9692996,1.0,-2.967029,0.0113349855,135147,1024,-0.0003076791763305664,0.0010167392,0.012738802,0.012738802,77259.7005431652,135168
-0.0,-2.0033114,1.0,-2.9668949,0.013729186,136171,1024,-0.00042307376861572266,0.0010164448,0.011660082,0.011660082,77844.6457760334,136192
-0.0,-2.0371072,1.0,-2.969747,0.0132441735,137195,1024,-0.00015485286712646484,0.0010201065,0.012510404,0.012510404,78431.23308372498,137216
-0.0,-2.0614564,1.0,-2.9707541,0.011105971,138219,1024,7.987022399902344e-05,0.0010176876,0.0077349897,0.0077349897,79015.74130773544,138240
-0.0,-2.10969,1.0,-2.9691188,0.011719111,139243,1024,0.00044399499893188477,0.0010135185,0.008620912,0.008620912,79601.92224669456,139264
-0.0,-2.1579628,1.0,-2.9685433,0.012074522,140266,1023,0.17403042316436768,0.0009782454,0.014501368,0.014501368,80184.7937643528,140288
-0.0,-2.2002563,1.0,-2.9695392,0.018630173,141290,1024,-8.666515350341797e-05,0.0010147768,0.011810754,0.011810754,80766.4235920906,141312
-0.0,-2.2256677,1.0,-2.967574,0.0109508755,142314,1024,-0.00024044513702392578,0.0010178832,0.00992167,0.00992167,81349.40069675446,142336
-0.0,-2.252737,1.0,-2.969222,0.0110807335,143338,1024,5.9604644775390625e-05,0.0010205655,0.01114238,0.01114238,81933.52217817307,143360
-0.0,-2.2938204,1.0,-2.9675708,0.01219168,144362,1024,-0.0002808570861816406,0.0010191537,0.010330781,0.010330781,82520.38644623756,144384
-0.0,-2.3227022,1.0,-2.9678874,0.0123292105,145386,1024,-0.0002627372741699219,0.001020202,0.008531466,0.008531466,83104.82948231697,145408
-0.0,-2.367112,1.0,-2.9677505,0.010671908,146410,1024,0.0002002716064453125,0.0010186785,0.009863399,0.009863399,83690.72076416016,146432
-0.0,-2.3916836,1.0,-2.9698462,0.014108173,147434,1024,0.00015985965728759766,0.0010143829,0.006256286,0.006256286,84278.18108344078,147456
-0.0,-2.4193437,1.0,-2.969633,0.012297329,148458,1024,0.00015419721603393555,0.0010232623,0.011527407,0.011527407,84864.71587920189,148480
-0.0,-2.4542913,1.0,-2.9671874,0.0130547,149482,1024,-0.0002275705337524414,0.0010189035,0.009132592,0.009132592,85451.23088693619,149504
-0.0,-2.4890325,1.0,-2.968659,0.0103015,150506,1024,9.262561798095703e-05,0.001014163,0.0072446633,0.0072446633,86035.5183558464,150528
-0.0,-2.526641,1.0,-2.9675543,0.010050716,151530,1024,0.00023412704467773438,0.0010221533,0.0075861327,0.0075861327,86620.5711889267,151552
-0.0,-2.5588815,1.0,-2.9667046,0.010814505,152554,1024,0.00022995471954345703,0.0010142971,0.0061941985,0.0061941985,87203.06009507179,152576
