-144.8330350384795;1;23
0;2;0
29.02434432731721;3;120
0;4;0
61.564102688968376;5;120
0;6;0
-142.72940745254684;7;24
0;8;0
-144.82926227427782;9;16
0;10;0
-148.52160884311775;11;7
0;12;0
44.117511983837275;13;120
0;14;0
40.319031142516266;15;120
0;16;0
50.52645065199176;17;120
0;18;0
52.74287017233706;19;120
0;20;0
55.103628305003404;21;120
0;22;0
-147.62697981685488;23;9
0;24;0
-124.92757534048287;25;75
0;26;0
43.99845079437081;27;120
0;28;0
-144.53581598825798;29;23
0;30;0
-143.77595684034583;31;24
0;32;0
40.25013272224348;33;120
0;34;0
31.09473174228062;35;120
0;36;0
41.95214753787957;37;120
0;38;0
39.73697877430191;39;120
0;40;0
-142.61806135607281;41;22
0;42;0
42.41405134284411;43;120
0;44;0
-134.19621609694858;45;77
0;46;0
32.847432167281305;47;120
0;48;0
30.655812741100487;49;120
0;50;0
-122.59059325292236;51;102
0;52;0
-146.50545187038153;53;14
0;54;0
-141.66612308140324;55;28
0;56;0
25.10038046504674;57;120
0;58;0
46.69677995179292;59;120
0;60;0
54.053857737238694;61;120
0;62;0
60.15396917219948;63;120
0;64;0
28.216408587534623;65;120
0;66;0
39.702646171878776;67;120
0;68;0
39.5142140127831;69;120
0;70;0
43.490887541492526;71;120
0;72;0
-135.64988694216635;73;42
0;74;0
-136.3579412355988;75;59
0;76;0
42.323957104608255;77;120
0;78;0
55.16420255481955;79;120
0;80;0
46.43977385932513;81;120
0;82;0
42.282419573477206;83;120
0;84;0
55.37664006695447;85;120
0;86;0
41.83550877431998;87;120
0;88;0
51.64530380639441;89;120
0;90;0
45.42823776725331;91;120
0;92;0
98.84494640197356;93;120
0;94;0
-144.8314663525286;95;23
0;96;0
56.80628666361735;97;120
0;98;0
50.586763468804605;99;120
0;100;0
45.700379808224774;101;120
0;102;0
49.59650648849722;103;120
0;104;0
46.581854564155684;105;120
0;106;0
42.990799674343954;107;120
0;108;0
54.54760301943644;109;120
0;110;0
-112.95201079567701;111;99
0;112;0
37.584461937311076;113;120
0;114;0
45.09343166554297;115;120
0;116;0
42.244728065108596;117;120
0;118;0
-134.11361062353652;119;54
0;120;0
60.41357206645401;121;120
0;122;0
43.73614330786024;123;120
0;124;0
73.89108230168961;125;120
0;126;0
51.51960305749327;127;120
0;128;0
52.448042298366516;129;120
0;130;0
63.86614452199528;131;120
0;132;0
39.36752917445981;133;120
0;134;0
-164.5998474876864;135;112
0;136;0
44.370208479459194;137;120
0;138;0
-145.26923188808706;139;16
0;140;0
45.53119141983914;141;120
0;142;0
-140.70248478337996;143;32
0;144;0
41.922078439757016;145;120
0;146;0
31.50687224287095;147;120
0;148;0
49.91116867280709;149;120
0;150;0
36.54371253633374;151;120
0;152;0
54.03871813467962;153;120
0;154;0
40.32049175991;155;120
0;156;0
32.98964384879819;157;120
0;158;0
26.88747645561773;159;120
0;160;0
46.90663431682428;161;120
0;162;0
37.21360844253172;163;120
0;164;0
65.40990018871436;165;120
0;166;0
43.177844281891794;167;120
0;168;0
-144.71303085288247;169;21
0;170;0
46.463030742069456;171;120
0;172;0
44.516332754309644;173;120
0;174;0
39.66314939669533;175;120
0;176;0
66.8222158335885;177;120
0;178;0
43.219434073462565;179;120
0;180;0
-159.31968671941132;181;103
0;182;0
44.536220665746164;183;120
0;184;0
-160.89769864021164;185;115
0;186;0
-157.73888973657358;187;92
0;188;0
39.80305553650792;189;120
0;190;0
51.066938611227755;191;120
0;192;0
55.166975425949744;193;120
0;194;0
53.03774688457831;195;120
0;196;0
54.961064954979705;197;120
0;198;0
46.81749782663921;199;120
0;200;0
56.95469589540886;201;120
0;202;0
37.437323445293345;203;120
0;204;0
55.59793744807406;205;120
0;206;0
-167.03330057054475;207;82
0;208;0
52.975367666350095;209;120
0;210;0
52.4143169922615;211;120
0;212;0
40.22830031099913;213;120
0;214;0
35.0780450583004;215;120
0;216;0
-145.62633917948602;217;14
0;218;0
46.782783653563776;219;120
0;220;0
47.098319325966635;221;120
0;222;0
66.60767402127804;223;120
0;224;0
47.52868925150643;225;120
0;226;0
31.489162095675525;227;120
0;228;0
56.52402364087937;229;120
0;230;0
-186.22360758439075;231;59
0;232;0
279.3073666306028;233;120
0;234;0
-140.48303725130327;235;55
0;236;0
62.86688051278611;237;120
0;238;0
34.28949346947101;239;120
0;240;0
55.43269494948798;241;120
0;242;0
47.180672257901776;243;120
0;244;0
47.57060103874318;245;120
0;246;0
45.0807158578634;247;120
0;248;0
53.93415657726607;249;120
0;250;0
41.394962776768146;251;120
0;252;0
42.917807656469634;253;120
0;254;0
66.46429914418034;255;120
0;256;0
35.99083554182299;257;120
0;258;0
58.5395832763788;259;120
0;260;0
42.26949766118055;261;120
0;262;0
53.98972968712329;263;120
0;264;0
49.11093273144198;265;120
0;266;0
-126.90813985404256;267;65
0;268;0
41.40442705193902;269;120
0;270;0
-126.26214544276314;271;64
0;272;0
53.15963563387858;273;120
0;274;0
46.65357698047253;275;120
0;276;0
62.92022751153467;277;120
0;278;0
73.58673111676742;279;120
0;280;0
51.284766217364094;281;120
0;282;0
-169.74238282670626;283;99
0;284;0
40.691354545838514;285;120
0;286;0
56.6264347705947;287;120
0;288;0
52.693029371496515;289;120
0;290;0
62.10319553758292;291;120
0;292;0
39.79869216012229;293;120
0;294;0
31.0109626969427;295;120
0;296;0
51.78967397445711;297;120
0;298;0
53.788842787399766;299;120
0;300;0
61.16927827252248;301;120
0;302;0
57.513949167155694;303;120
0;304;0
117.6485488864779;305;120
0;306;0
49.40062292080046;307;120
0;308;0
